,index,Gm#,Date,Unnamed: 2,Tm,Unnamed: 4,Opp,W/L,R,RA,Inn,W-L,Rank,GB,Win,Loss,Save,Time,D/N,Attendance,cLI,Streak,Orig. Scheduled,BA,OBP,OPS,Team_Hits,Hits_allowed,HR_allowed,ERA
0,137,133,"Tuesday, Aug 29",boxscore,BOS,,HOU,L,2,6,,69-64,4,14.5,France,Bello,,2:57,N,30267,.59,---,,.265,.331,.770,6,9,2,4.46
1,138,134,"Wednesday, Aug 30",boxscore,BOS,,HOU,L,4,7,,69-65,4,14.5,Valdez,Crawford,Pressly,3:06,D,31045,.44,----,,.265,.331,.769,7,12,0,4.48
2,140,135,"Friday, Sep 1",boxscore,BOS,@,KCR,L,2,13,,69-66,4,14.5,Lyles,Paxton,,2:40,N,15470,.28,-----,,.264,.330,.766,5,17,4,4.55
3,141,136,"Saturday, Sep 2",boxscore,BOS,@,KCR,W,9,5,,70-66,4,14.5,Houck,Marsh,Pivetta,2:56,N,20527,.23,+,,.264,.330,.768,13,11,1,4.55
4,142,137,"Sunday, Sep 3",boxscore,BOS,@,KCR,W,7,3,,71-66,4,14.5,Sale,Greinke,,3:07,D,15785,.33,++,,.264,.330,.768,8,8,0,4.54
5,143,138,"Monday, Sep 4",boxscore,BOS,@,TBR,W,7,3,,72-66,4,14.5,Bello,Devenski,,2:39,D,18302,.40,+++,,.264,.330,.768,7,5,0,4.53
6,144,139,"Tuesday, Sep 5",boxscore,BOS,@,TBR,L-wo,6,8,11,72-67,4,15.5,Ramírez,Jansen,,3:57,N,9119,.50,-,,.264,.330,.767,11,6,2,4.54
7,145,140,"Wednesday, Sep 6",boxscore,BOS,@,TBR,L,1,3,,72-68,4,16.5,Glasnow,Pivetta,Fairbanks,2:32,N,10100,.35,--,,.263,.329,.765,5,8,2,4.53
8,146,141,"Friday, Sep 8",boxscore,BOS,,BAL,L,2,11,,72-69,4,17.5,Bradish,Houck,,3:01,N,33852,.27,---,,.262,.328,.763,4,14,2,4.58
9,147,142,"Saturday, Sep 9",boxscore,BOS,,BAL,L,12,13,,72-70,4,18.5,Fujinami,Sale,,3:40,D,34615,.19,----,,.264,.329,.766,23,14,5,4.63
10,148,143,"Sunday, Sep 10",boxscore,BOS,,BAL,W,7,3,,73-70,4,17.5,Bello,Rodriguez,,2:51,D,31295,.11,+,,.264,.329,.766,8,7,0,4.62
11,149,144,"Tuesday, Sep 12 (1)",boxscore,BOS,,NYY,L,2,3,,73-71,4,18.5,Brito,Pivetta,Holmes,2:45,D,30029,.13,-,,.264,.329,.766,7,5,0,4.61
12,150,145,"Tuesday, Sep 12 (2)",boxscore,BOS,,NYY,L,1,4,,73-72,4,18.5,Rodón,Winckowski,Ramirez,3:39,N,30392,.08,--,,.263,.329,.765,6,9,0,4.60
13,151,146,"Thursday, Sep 14 (1)",boxscore,BOS,,NYY,W,5,0,,74-72,4,17.5,Houck,King,,2:48,D,30228,.04,+,,.263,.329,.766,10,6,0,4.57
14,152,147,"Thursday, Sep 14 (2)",boxscore,BOS,,NYY,L,5,8,,74-73,4,17.5,Peralta,Llovera,Kahnle,3:12,N,35507,.05,-,,.263,.329,.765,9,12,2,4.59
15,153,148,"Friday, Sep 15",boxscore,BOS,@,TOR,L,0,3,,74-74,5,17.5,Berríos,Bello,Romano,2:17,N,35680,.03,--,,.263,.328,.763,5,4,1,4.58
16,154,149,"Saturday, Sep 16",boxscore,BOS,@,TOR,L-wo,3,4,13,74-75,5,18.5,Green,Llovera,,4:01,D,42276,.02,---,,.261,.327,.760,5,8,1,4.55
17,155,150,"Sunday, Sep 17",boxscore,BOS,@,TOR,L-wo,2,3,,74-76,5,19.5,Swanson,Whitlock,,2:43,D,41876,.00,----,,.261,.327,.760,9,7,1,4.54
18,156,151,"Monday, Sep 18",boxscore,BOS,@,TEX,W,4,2,,75-76,5,19.5,Winckowski,Smith,Martin,2:36,N,27375,.00,+,,.261,.327,.759,8,5,1,4.53
19,157,152,"Tuesday, Sep 19",boxscore,BOS,@,TEX,L,4,6,,75-77,5,20.5,Chapman,Murphy,Leclerc,2:55,N,26617,.00,-,,.261,.327,.757,5,7,1,4.54
20,158,153,"Wednesday, Sep 20",boxscore,BOS,@,TEX,L,5,15,,75-78,5,20.5,Pérez,Bello,,2:44,D,28519,.00,--,,.261,.327,.758,11,16,4,4.61
21,159,154,"Friday, Sep 22",boxscore,BOS,,CHW,W,3,2,,76-78,5,19.0,Llovera,Crochet,Martin,2:42,N,37102,.00,+,,.261,.327,.757,7,7,0,4.59
22,160,155,"Saturday, Sep 23",boxscore,BOS,,CHW,L,0,1,,76-79,5,20.0,Bummer,Winckowski,Shaw,2:27,D,33392,.00,-,,.261,.327,.756,8,5,1,4.57
23,161,156,"Sunday, Sep 24",boxscore,BOS,,CHW,L,2,3,6,76-80,5,21.0,Clevinger,Crawford,,1:43,D,33399,.00,--,,.261,.327,.757,5,4,0,4.57
24,162,157,"Tuesday, Sep 26",boxscore,BOS,,TBR,L,7,9,,76-81,5,22.0,Eflin,Houck,Fairbanks,2:58,N,34094,.00,---,,.261,.327,.757,11,13,1,4.59
25,163,158,"Wednesday, Sep 27",boxscore,BOS,,TBR,L,0,5,,76-82,5,23.0,Glasnow,Bello,,2:26,N,34559,.00,----,,.260,.326,.754,3,10,2,4.59
26,164,159,"Thursday, Sep 28",boxscore,BOS,@,BAL,L,0,2,,76-83,5,24.0,Kremer,Sale,Wells,2:30,N,27543,.00,-----,,.259,.325,.751,3,4,1,4.58
27,165,160,"Friday, Sep 29",boxscore,BOS,@,BAL,W,3,0,,77-83,5,23.0,Pivetta,Means,Whitlock,2:24,N,28192,.00,+,,.258,.324,.750,4,3,0,4.55
28,166,161,"Saturday, Sep 30",boxscore,BOS,@,BAL,L,2,5,,77-84,5,24.0,Zimmermann,Winckowski,,2:54,N,43150,.00,-,,.259,.324,.750,14,7,0,4.55
29,168,162,"Sunday, Oct 1",boxscore,BOS,@,BAL,W,6,1,,78-84,5,23.0,Houck,Coulombe,,2:44,D,36640,.00,+,,.258,.324,.748,5,2,0,4.52
0,137,133,"Wednesday, Aug 30",boxscore,CHC,,MIL,W,3,2,,71-62,2,3.0,Alzolay,Payamps,,2:31,D,31769,1.20,++,,.253,.328,.744,3,5,0,4.08
1,139,134,"Friday, Sep 1 (1)",boxscore,CHC,@,CIN,W,6,2,,72-62,2,3.5,Wicks,Ashcraft,Thompson,2:45,D,21480,1.32,+++,,.253,.329,.746,10,7,0,4.07
2,140,135,"Friday, Sep 1 (2)",boxscore,CHC,@,CIN,L-wo,2,3,,72-63,2,3.5,Díaz,Alzolay,,2:52,N,27465,1.21,-,,.252,.328,.745,5,8,1,4.06
3,141,136,"Saturday, Sep 2",boxscore,CHC,@,CIN,L-wo,1,2,,72-64,2,4.5,Moll,Leiter,,2:41,N,38246,1.34,--,,.252,.328,.743,5,9,0,4.05
4,142,137,"Sunday, Sep 3",boxscore,CHC,@,CIN,W,15,7,,73-64,2,3.5,Palencia,Law,,3:17,D,37029,1.49,+,,.253,.329,.747,18,11,3,4.07
5,143,138,"Monday, Sep 4",boxscore,CHC,,SFG,W,5,0,,74-64,2,2.5,Steele,Webb,,1:59,D,39452,1.28,++,,.253,.328,.746,6,2,0,4.04
6,144,139,"Tuesday, Sep 5",boxscore,CHC,,SFG,W,11,8,,75-64,2,2.5,Smyly,Jackson,,3:11,N,28684,1.18,+++,,.254,.329,.749,15,12,4,4.06
7,145,140,"Wednesday, Sep 6",boxscore,CHC,,SFG,W,8,2,,76-64,2,1.5,Wicks,Wood,,2:18,D,27443,1.05,++++,,.254,.330,.750,11,10,0,4.04
8,146,141,"Thursday, Sep 7",boxscore,CHC,,ARI,L,2,6,,76-65,2,2.0,Nelson,Assad,Sewald,2:34,N,28814,1.09,-,,.254,.329,.748,5,10,3,4.06
9,147,142,"Friday, Sep 8",boxscore,CHC,,ARI,L,0,1,,76-66,2,3.0,Gallen,Cuas,,2:16,D,31846,1.25,--,,.253,.328,.746,3,4,0,4.04
10,148,143,"Saturday, Sep 9",boxscore,CHC,,ARI,L,2,3,10,76-67,2,4.0,Ginkel,Palencia,Sewald,3:12,D,40391,1.50,---,,.253,.328,.744,8,8,0,4.02
11,149,144,"Sunday, Sep 10",boxscore,CHC,,ARI,W,5,2,,77-67,2,3.0,Hendricks,Mantiply,Merryweather,2:17,D,35431,1.55,+,,.253,.328,.746,9,9,0,4.01
12,150,145,"Monday, Sep 11",boxscore,CHC,@,COL,W,5,4,,78-67,2,3.0,Smyly,Kinley,Fulmer,2:58,N,30620,1.25,++,,.254,.328,.747,12,7,0,4.01
13,151,146,"Tuesday, Sep 12",boxscore,CHC,@,COL,L,4,6,,78-68,2,4.0,Bird,Palencia,Lawrence,2:55,N,32058,1.14,-,,.254,.328,.747,10,9,1,4.02
14,152,147,"Wednesday, Sep 13",boxscore,CHC,@,COL,L,3,7,,78-69,2,4.0,Blach,Taillon,Kinley,2:44,D,32171,1.21,--,,.254,.329,.748,11,11,4,4.03
15,153,148,"Friday, Sep 15",boxscore,CHC,@,ARI,L,4,6,,78-70,2,5.5,Pfaadt,Steele,,2:14,N,32864,1.71,---,,.254,.328,.748,7,8,2,4.05
16,154,149,"Saturday, Sep 16",boxscore,CHC,@,ARI,L-wo,6,7,13,78-71,2,6.5,Mantiply,Wesneski,,4:24,N,35193,2.05,----,,.254,.329,.746,12,12,0,4.04
17,155,150,"Sunday, Sep 17",boxscore,CHC,@,ARI,L,2,6,,78-72,2,6.5,Frías,Wicks,,3:09,D,26307,2.34,-----,,.254,.328,.745,7,9,1,4.05
18,156,151,"Tuesday, Sep 19",boxscore,CHC,,PIT,W,14,1,,79-72,2,6.0,Assad,Falter,,2:38,N,34202,1.76,+,,.254,.329,.749,12,5,1,4.03
19,157,152,"Wednesday, Sep 20",boxscore,CHC,,PIT,L,7,13,,79-73,2,7.0,Keller,Steele,,2:58,N,31491,1.91,-,,.255,.329,.751,12,15,3,4.09
20,158,153,"Thursday, Sep 21",boxscore,CHC,,PIT,L,6,8,,79-74,2,8.0,Oviedo,Hendricks,,3:02,N,31544,1.89,--,,.255,.330,.751,10,11,1,4.11
21,159,154,"Friday, Sep 22",boxscore,CHC,,COL,W,6,0,,80-74,2,8.0,Taillon,Davis,,2:38,D,32150,1.74,+,,.255,.330,.751,7,6,0,4.08
22,160,155,"Saturday, Sep 23",boxscore,CHC,,COL,W,6,3,,81-74,2,7.0,Assad,Mears,Cuas,2:55,D,38608,2.05,++,,.255,.330,.752,9,8,0,4.07
23,161,156,"Sunday, Sep 24",boxscore,CHC,,COL,W,4,3,,82-74,2,6.0,Wicks,Blach,Merryweather,2:31,D,37060,2.03,+++,,.255,.331,.753,7,5,2,4.06
24,162,157,"Tuesday, Sep 26",boxscore,CHC,@,ATL,L,6,7,,82-75,2,6.0,Hand,Smyly,Iglesias,2:49,N,40151,2.20,-,,.256,.331,.753,13,8,2,4.07
25,163,158,"Wednesday, Sep 27",boxscore,CHC,@,ATL,L-wo,5,6,10,82-76,2,7.0,Chavez,Palencia,,2:51,N,37246,2.52,--,,.255,.331,.752,7,9,2,4.08
26,164,159,"Thursday, Sep 28",boxscore,CHC,@,ATL,L,3,5,,82-77,2,8.0,Wright,Stroman,Iglesias,2:43,N,40249,2.47,---,,.255,.330,.750,6,6,1,4.07
27,165,160,"Friday, Sep 29",boxscore,CHC,@,MIL,L-wo,3,4,10,82-78,2,9.0,Boushley,Cuas,,3:03,N,39216,2.77,----,,.254,.330,.750,6,8,0,4.07
28,166,161,"Saturday, Sep 30",boxscore,CHC,@,MIL,W,10,6,,83-78,2,8.0,Wesneski,Lauer,Taillon,3:02,N,42652,.94,+,,.255,.331,.753,13,12,2,4.08
29,168,162,"Sunday, Oct 1",boxscore,CHC,@,MIL,L,0,4,,83-79,2,9.0,Houser,Smyly,,2:23,D,42946,.00,-,,.254,.330,.751,5,6,1,4.08
0,137,133,"Tuesday, Aug 29",boxscore,NYM,,TEX,L,1,2,,60-73,5,27.0,Stratton,Smith,Chapman,2:25,N,29353,.02,--,,.236,.316,.716,7,6,1,4.45
1,138,134,"Wednesday, Aug 30",boxscore,NYM,,TEX,W-wo,6,5,10,61-73,5,27.0,Brigham,Chapman,,3:17,N,23849,.02,+,,.237,.317,.718,11,7,1,4.45
2,140,135,"Friday, Sep 1",boxscore,NYM,,SEA,W,2,1,,62-73,4,27.5,Bickford,Muñoz,Smith,2:38,N,33340,.02,++,,.237,.317,.718,9,7,1,4.42
3,141,136,"Saturday, Sep 2",boxscore,NYM,,SEA,L,7,8,,62-74,4,28.5,Topa,Ottavino,,3:10,N,31480,.03,-,,.238,.318,.721,13,10,3,4.44
4,142,137,"Sunday, Sep 3",boxscore,NYM,,SEA,W,6,3,,63-74,4,27.5,Megill,Kirby,Ottavino,2:50,D,27764,.02,+,,.238,.318,.723,10,6,2,4.43
5,143,138,"Tuesday, Sep 5",boxscore,NYM,@,WSN,W,11,5,,64-74,4,26.5,Quintana,Corbin,,2:34,N,22897,.02,++,,.239,.318,.726,11,7,0,4.44
6,144,139,"Wednesday, Sep 6",boxscore,NYM,@,WSN,L-wo,2,3,,64-75,4,26.5,Finnegan,Bickford,,2:35,N,24297,.03,-,,.239,.318,.726,8,9,0,4.43
7,145,140,"Friday, Sep 8",boxscore,NYM,@,MIN,L,2,5,,64-76,4,28.0,Thielbar,Reid-Foley,Duran,2:34,N,26154,.02,--,,.238,.318,.724,4,8,1,4.44
8,146,141,"Saturday, Sep 9",boxscore,NYM,@,MIN,L,4,8,,64-77,4,28.0,Maeda,Peterson,,2:38,D,30673,.01,---,,.238,.317,.724,7,13,1,4.46
9,147,142,"Sunday, Sep 10",boxscore,NYM,@,MIN,W,2,0,,65-77,4,28.0,Raley,Jax,Ottavino,2:46,D,22890,.00,+,,.237,.317,.722,4,4,0,4.43
10,148,143,"Monday, Sep 11",boxscore,NYM,,ARI,L,3,4,,65-78,4,28.5,Ginkel,Smith,Sewald,2:50,N,25230,.00,-,,.237,.317,.721,6,10,1,4.43
11,149,144,"Tuesday, Sep 12",boxscore,NYM,,ARI,W,7,4,,66-78,4,28.5,Butto,Nelson,Ottavino,2:53,N,33506,.00,+,,.238,.317,.725,13,6,0,4.43
12,150,145,"Wednesday, Sep 13",boxscore,NYM,,ARI,W,7,1,,67-78,4,28.5,Lucchesi,Gallen,,2:45,N,22026,.01,++,,.238,.318,.726,11,6,0,4.39
13,151,146,"Thursday, Sep 14",boxscore,NYM,,ARI,W,11,1,,68-78,4,28.0,Senga,Kelly,,2:38,D,22879,.00,+++,,.239,.319,.728,10,4,0,4.37
14,152,147,"Friday, Sep 15",boxscore,NYM,,CIN,L,3,5,,68-79,4,28.0,Sims,Hartwig,Díaz,2:53,N,27811,.01,-,,.238,.318,.727,5,8,2,4.37
15,153,148,"Saturday, Sep 16",boxscore,NYM,,CIN,L,2,3,,68-80,4,28.0,Duarte,Megill,Law,3:04,N,32633,.00,--,,.238,.318,.726,8,9,1,4.35
16,154,149,"Sunday, Sep 17",boxscore,NYM,,CIN,W,8,4,,69-80,4,27.0,Quintana,Williamson,,2:53,D,38044,.00,+,,.239,.319,.727,13,9,2,4.35
17,155,150,"Monday, Sep 18",boxscore,NYM,@,MIA,W,2,1,,70-80,4,26.0,Bickford,Scott,Ottavino,2:32,N,14577,.00,++,,.239,.319,.726,8,5,0,4.33
18,156,151,"Tuesday, Sep 19",boxscore,NYM,@,MIA,L-wo,3,4,,70-81,4,27.0,Scott,Gott,,2:45,N,10897,.00,-,,.239,.318,.725,11,8,0,4.32
19,157,152,"Wednesday, Sep 20",boxscore,NYM,@,MIA,W,8,3,,71-81,4,26.0,Senga,Pérez,,3:04,N,12045,.00,+,,.240,.319,.727,10,10,1,4.31
20,158,153,"Thursday, Sep 21",boxscore,NYM,@,PHI,L,4,5,,71-82,4,27.0,Suárez,Brigham,Alvarado,2:48,N,30116,.00,-,,.240,.318,.727,8,7,2,4.32
21,159,154,"Friday, Sep 22",boxscore,NYM,@,PHI,L-wo,4,5,10,71-83,4,28.0,Domínguez,Ottavino,,3:09,N,38795,.00,--,,.239,.318,.727,8,9,1,4.31
22,160,155,"Saturday, Sep 23",boxscore,NYM,@,PHI,L,5,7,,71-84,4,28.5,Wheeler,Quintana,Alvarado,2:31,D,40388,.00,---,,.240,.318,.726,9,11,2,4.32
23,161,156,"Sunday, Sep 24",boxscore,NYM,@,PHI,L,2,5,,71-85,4,29.0,Sánchez,Butto,Lorenzen,2:24,N,41139,.00,----,,.239,.317,.724,3,6,1,4.33
24,162,157,"Wednesday, Sep 27 (1)",boxscore,NYM,,MIA,W,11,2,,72-85,4,30.0,Lucchesi,Garrett,,2:49,N,,.00,+,,.239,.318,.727,12,9,0,4.32
25,163,158,"Wednesday, Sep 27 (2)",boxscore,NYM,,MIA,L,2,4,,72-86,4,30.0,Moore,Ottavino,Nardi,2:51,N,24966,.00,-,,.239,.318,.726,6,7,2,4.31
26,164,159,"Thursday, Sep 28",boxscore,NYM,,MIA,W,1,0,8,73-86,4,30.0,Hartwig,Luzardo,,2:11,D,31097,.00,+,,.239,.317,.725,5,4,0,4.28
27,165,160,"Saturday, Sep 30 (1)",boxscore,NYM,,PHI,W,4,3,,74-86,4,29.0,Megill,Walker,Ottavino,2:21,N,,.00,++,,.238,.317,.724,5,7,0,4.27
28,166,161,"Saturday, Sep 30 (2)",boxscore,NYM,,PHI,W,11,4,,75-86,4,29.0,Garrett,Plassmeyer,,3:03,N,41102,.00,+++,,.239,.317,.725,9,8,1,4.27
29,168,162,"Sunday, Oct 1",boxscore,NYM,,PHI,L,1,9,,75-87,4,29.0,Nelson,Butto,,2:31,D,41212,.00,-,,.238,.316,.723,2,12,2,4.30
0,137,133,"Monday, Aug 28",boxscore,KCR,,PIT,L,0,5,,41-92,5,28.5,Oviedo,Greinke,,2:16,N,11610,.00,----,,.241,.298,.688,2,12,0,5.23
1,138,134,"Tuesday, Aug 29",boxscore,KCR,,PIT,L,3,6,,41-93,5,28.5,Ortiz,Hernández,,2:40,N,11233,.00,-----,,.240,.297,.686,6,9,2,5.23
2,139,135,"Wednesday, Aug 30",boxscore,KCR,,PIT,L,1,4,,41-94,5,28.5,Jackson,Zerpa,Bednar,2:25,N,10592,.00,------,,.240,.297,.685,4,6,2,5.23
3,141,136,"Friday, Sep 1",boxscore,KCR,,BOS,W,13,2,,42-94,5,28.5,Lyles,Paxton,,2:40,N,15470,.00,+,,.241,.298,.691,17,5,1,5.20
4,142,137,"Saturday, Sep 2",boxscore,KCR,,BOS,L,5,9,,42-95,5,29.5,Houck,Marsh,Pivetta,2:56,N,20527,.00,-,,.242,.299,.692,11,13,1,5.23
5,143,138,"Sunday, Sep 3",boxscore,KCR,,BOS,L,3,7,,42-96,5,29.5,Sale,Greinke,,3:07,D,15785,.00,--,,.242,.299,.691,8,8,2,5.23
6,144,139,"Monday, Sep 4",boxscore,KCR,,CHW,W,12,1,,43-96,5,29.5,Ragans,Scholtens,,2:39,D,10646,.00,+,,.243,.300,.695,16,3,0,5.19
7,145,140,"Tuesday, Sep 5",boxscore,KCR,,CHW,W-wo,7,6,,44-96,5,29.5,Kowar,Santos,,2:30,N,10395,.00,++,,.243,.300,.697,10,13,3,5.19
8,146,141,"Wednesday, Sep 6",boxscore,KCR,,CHW,L,4,6,,44-97,5,29.5,Toussaint,Lyles,Shaw,2:37,N,11046,.00,-,,.243,.300,.697,4,14,3,5.20
9,147,142,"Friday, Sep 8",boxscore,KCR,@,TOR,L,4,5,,44-98,5,30.5,Green,Hernández,Romano,3:10,N,26493,.00,--,,.243,.301,.698,9,9,0,5.20
10,148,143,"Saturday, Sep 9",boxscore,KCR,@,TOR,L,1,5,,44-99,5,31.5,Gausman,Greinke,,2:20,D,41443,.00,---,,.242,.300,.695,2,8,2,5.21
11,149,144,"Sunday, Sep 10",boxscore,KCR,@,TOR,L,2,5,,44-100,5,31.5,Berríos,Clarke,Romano,2:47,D,35275,.00,----,,.242,.300,.695,8,6,1,5.21
12,150,145,"Tuesday, Sep 12 (1)",boxscore,KCR,@,CHW,L,2,6,,44-101,5,31.5,Cease,Singer,Santos,2:33,D,,.00,-----,,.242,.299,.693,7,9,0,5.22
13,151,146,"Tuesday, Sep 12 (2)",boxscore,KCR,@,CHW,W,11,10,,45-101,5,31.5,Clarke,García,Hernández,3:13,D,14824,.00,+,,.242,.300,.695,12,10,1,5.25
14,152,147,"Wednesday, Sep 13",boxscore,KCR,@,CHW,W,7,1,,46-101,5,30.5,Marsh,Clevinger,,2:39,N,15593,.00,++,,.242,.301,.696,10,5,0,5.22
15,153,148,"Friday, Sep 15",boxscore,KCR,,HOU,W,4,2,,47-101,5,31.0,Zerpa,Javier,Clarke,2:57,N,15465,.00,+++,,.243,.301,.697,9,7,1,5.19
16,154,149,"Saturday, Sep 16",boxscore,KCR,,HOU,W,10,8,,48-101,5,30.0,McArthur,Neris,Clarke,3:03,N,19557,.00,++++,,.243,.302,.698,9,12,2,5.21
17,155,150,"Sunday, Sep 17",boxscore,KCR,,HOU,L,1,7,,48-102,5,31.0,Valdez,Lyles,,2:25,D,15311,.00,-,,.243,.301,.697,7,8,2,5.22
18,156,151,"Monday, Sep 18",boxscore,KCR,,CLE,W,6,4,,49-102,5,30.0,Kowar,Stephan,McArthur,2:30,D,9736,.00,+,,.243,.301,.697,6,9,1,5.21
19,157,152,"Tuesday, Sep 19",boxscore,KCR,,CLE,W,7,6,,50-102,5,30.0,Marsh,Allen,Snider,3:00,N,15254,.00,++,,.244,.302,.699,13,10,1,5.21
20,158,153,"Wednesday, Sep 20",boxscore,KCR,,CLE,W,6,2,,51-102,5,30.0,Zerpa,Giolito,,2:40,D,12162,.00,+++,,.244,.303,.700,10,8,0,5.19
21,159,154,"Friday, Sep 22",boxscore,KCR,@,HOU,W,7,5,,52-102,5,30.0,Ragans,Valdez,McArthur,2:38,N,41033,.00,++++,,.243,.303,.699,5,8,2,5.19
22,160,155,"Saturday, Sep 23",boxscore,KCR,@,HOU,W,3,2,,53-102,5,29.0,Lyles,France,Clarke,2:45,N,41692,.00,+++++,,.243,.302,.698,7,6,1,5.16
23,161,156,"Sunday, Sep 24",boxscore,KCR,@,HOU,W,6,5,,54-102,5,29.0,Marsh,Brown,McArthur,2:37,D,41438,.00,++++++,,.243,.302,.699,6,8,1,5.16
24,162,157,"Tuesday, Sep 26",boxscore,KCR,@,DET,L,3,6,,54-103,5,30.0,Foley,Clarke,,2:50,N,13903,.00,-,,.243,.302,.698,8,7,2,5.15
25,163,158,"Wednesday, Sep 27",boxscore,KCR,@,DET,L,0,8,,54-104,5,31.0,Díaz,Bowlan,,2:20,D,,.00,--,,.242,.301,.696,4,8,3,5.17
26,164,159,"Thursday, Sep 28",boxscore,KCR,@,DET,L,3,7,,54-105,5,31.0,Cisnero,Ragans,,2:36,D,13326,.00,---,,.242,.301,.695,6,10,1,5.19
27,165,160,"Friday, Sep 29",boxscore,KCR,,NYY,W,12,5,,55-105,5,31.0,Lyles,Rodón,,2:46,N,18374,.00,+,,.243,.302,.697,15,8,1,5.19
28,166,161,"Saturday, Sep 30",boxscore,KCR,,NYY,L,2,5,,55-106,5,32.0,Montas,Marsh,Holmes,3:01,N,22665,.00,-,,.244,.302,.698,12,12,0,5.19
29,168,162,"Sunday, Oct 1",boxscore,KCR,,NYY,W,5,2,,56-106,5,31.0,Greinke,King,McArthur,2:24,D,20662,.00,+,,.244,.303,.700,11,7,0,5.17
0,137,133,"Tuesday, Aug 29",boxscore,MIN,,CLE,L,2,4,,69-64,1,up 6.0,Gaddis,López,Clase,2:46,N,23433,.72,-,,.240,.320,.742,7,11,1,3.94
1,138,134,"Wednesday, Aug 30",boxscore,MIN,,CLE,L,2,5,10,69-65,1,up 5.0,Stephan,Pagán,Clase,3:10,D,20169,.99,--,,.239,.319,.740,4,7,1,3.93
2,140,135,"Friday, Sep 1",boxscore,MIN,@,TEX,W,5,1,,70-65,1,up 5.0,Ryan,Burke,,2:18,N,26940,.67,+,,.239,.319,.740,7,3,1,3.91
3,141,136,"Saturday, Sep 2",boxscore,MIN,@,TEX,W,9,7,10,71-65,1,up 5.0,Headrick,Chapman,Duran,3:23,N,36555,.69,++,,.240,.319,.740,13,9,2,3.92
4,142,137,"Sunday, Sep 3",boxscore,MIN,@,TEX,L-wo,5,6,,71-66,1,up 5.0,Bradford,Winder,,3:06,D,35531,.67,-,,.240,.320,.741,11,13,3,3.94
5,143,138,"Monday, Sep 4",boxscore,MIN,@,CLE,W,20,6,,72-66,1,up 6.0,López,Giolito,,2:56,N,17359,1.15,+,,.242,.322,.747,20,13,1,3.96
6,144,139,"Tuesday, Sep 5",boxscore,MIN,@,CLE,W,8,3,,73-66,1,up 7.0,Jax,Stephan,,3:04,N,20224,.75,++,,.243,.323,.749,11,7,1,3.95
7,145,140,"Wednesday, Sep 6",boxscore,MIN,@,CLE,L,1,2,,73-67,1,up 6.0,Williams,Ryan,Clase,2:28,D,16148,.49,-,,.242,.322,.746,2,5,0,3.94
8,146,141,"Friday, Sep 8",boxscore,MIN,,NYM,W,5,2,,74-67,1,up 6.5,Thielbar,Reid-Foley,Duran,2:34,N,26154,.32,+,,.242,.322,.747,8,4,0,3.93
9,147,142,"Saturday, Sep 9",boxscore,MIN,,NYM,W,8,4,,75-67,1,up 7.5,Maeda,Peterson,,2:38,D,30673,.33,++,,.243,.323,.749,13,7,3,3.93
10,148,143,"Sunday, Sep 10",boxscore,MIN,,NYM,L,0,2,,75-68,1,up 7.5,Raley,Jax,Ottavino,2:46,D,22890,.24,-,,.242,.323,.747,4,4,0,3.91
11,149,144,"Monday, Sep 11",boxscore,MIN,,TBR,L,4,7,,75-69,1,up 7.5,Glasnow,Gray,Fairbanks,3:11,N,18683,.18,--,,.242,.323,.747,6,13,2,3.93
12,150,145,"Tuesday, Sep 12",boxscore,MIN,,TBR,W,3,2,,76-69,1,up 7.5,Varland,Littell,Duran,2:22,N,24390,.17,+,,.242,.322,.747,6,6,1,3.91
13,151,146,"Wednesday, Sep 13",boxscore,MIN,,TBR,L,4,5,,76-70,1,up 7.5,Kelly,Jax,Stephenson,2:52,D,18342,.16,-,,.241,.322,.746,5,9,1,3.92
14,152,147,"Thursday, Sep 14",boxscore,MIN,@,CHW,W,10,2,,77-70,1,up 8.0,Maeda,Ureña,,2:33,N,13233,.10,+,,.241,.322,.747,10,6,1,3.91
15,153,148,"Friday, Sep 15",boxscore,MIN,@,CHW,W,10,2,,78-70,1,up 8.0,Ober,Scholtens,,2:56,N,18001,.07,++,,.242,.322,.748,14,7,1,3.90
16,154,149,"Saturday, Sep 16",boxscore,MIN,@,CHW,L,6,7,,78-71,1,up 7.0,Toussaint,López,Banks,2:42,N,24964,.11,-,,.242,.323,.748,9,11,2,3.92
17,155,150,"Sunday, Sep 17",boxscore,MIN,@,CHW,W,4,0,,79-71,1,up 7.0,Gray,Cease,,2:31,D,17641,.13,+,,.242,.323,.747,7,6,0,3.89
18,156,151,"Monday, Sep 18",boxscore,MIN,@,CIN,L,3,7,,79-72,1,up 7.0,Phillips,Ryan,,2:13,N,15364,.16,-,,.241,.322,.746,5,9,1,3.92
19,157,152,"Tuesday, Sep 19",boxscore,MIN,@,CIN,W,7,0,,80-72,1,up 8.0,Maeda,Cruz,,3:11,N,24186,.09,+,,.242,.322,.747,11,4,0,3.89
20,158,153,"Wednesday, Sep 20",boxscore,MIN,@,CIN,W,5,3,,81-72,1,up 9.0,Duran,Díaz,Jax,2:51,D,22306,.08,++,,.242,.323,.747,9,6,1,3.89
21,159,154,"Friday, Sep 22",boxscore,MIN,,LAA,W,8,6,,82-72,1,up 8.5,López,Daniel,Duran,2:50,N,32006,.05,+++,,.242,.323,.748,7,9,2,3.90
