,index,Gm#,Date,Unnamed: 2,Tm,Unnamed: 4,Opp,W/L,R,RA,Inn,W-L,Rank,GB,Win,Loss,Save,Time,D/N,Attendance,cLI,Streak,Orig. Scheduled,BA,OBP,OPS,Team_Hits,Hits_allowed,HR_allowed,ERA
0,118,114,"Wednesday, Aug 9",boxscore,BOS,,KCR,W,4,3,,59-55,4,11.0,Pivetta,Lyles,Jansen,2:24,N,35495,.48,+,,.261,.327,.759,7,7,3,4.39
1,119,115,"Thursday, Aug 10",boxscore,BOS,,KCR,W,2,0,,60-55,4,11.0,Paxton,Marsh,Jansen,2:44,N,31952,.52,++,,.261,.327,.758,8,7,0,4.35
2,120,116,"Friday, Aug 11",boxscore,BOS,,DET,W,5,2,,61-55,4,10.0,Barraclough,Skubal,Murphy,2:35,N,32647,.59,+++,,.262,.328,.758,9,2,1,4.33
3,121,117,"Saturday, Aug 12",boxscore,BOS,,DET,L,2,6,,61-56,4,11.0,Manning,Bello,Foley,3:03,D,35927,.66,-,,.261,.327,.757,8,12,4,4.34
4,122,118,"Sunday, Aug 13",boxscore,BOS,,DET,W,6,3,,62-56,4,11.0,Whitlock,Rodriguez,Jansen,2:30,D,35145,.59,+,,.262,.328,.760,12,7,1,4.32
5,123,119,"Tuesday, Aug 15",boxscore,BOS,@,WSN,W,5,4,,63-56,4,10.5,Schreiber,Gray,Jansen,2:57,N,23516,.67,++,,.262,.327,.759,7,6,0,4.32
6,124,120,"Wednesday, Aug 16",boxscore,BOS,@,WSN,L,2,6,,63-57,4,10.5,Ferrer,Whitlock,,2:32,N,26507,.74,-,,.261,.327,.756,4,9,4,4.34
7,125,121,"Thursday, Aug 17",boxscore,BOS,@,WSN,L,7,10,,63-58,4,11.0,Corbin,Sale,Finnegan,2:50,D,25445,.66,--,,.261,.327,.758,11,10,0,4.38
8,126,122,"Friday, Aug 18",boxscore,BOS,@,NYY,W,8,3,,64-58,4,11.0,Bello,Brito,,2:46,N,44566,.60,+,,.262,.327,.758,12,10,1,4.37
9,127,123,"Saturday, Aug 19",boxscore,BOS,@,NYY,W,8,1,,65-58,4,11.0,Crawford,Cole,,2:38,D,42599,.68,++,,.262,.327,.760,12,2,1,4.34
10,128,124,"Sunday, Aug 20",boxscore,BOS,@,NYY,W,6,5,,66-58,4,11.0,Martin,Holmes,Jansen,3:08,D,43946,.75,+++,,.262,.327,.761,9,8,3,4.35
11,129,125,"Monday, Aug 21",boxscore,BOS,@,HOU,L,4,9,,66-59,4,11.5,Javier,Paxton,,3:12,N,31590,.97,-,,.262,.328,.761,11,16,3,4.38
12,130,126,"Tuesday, Aug 22",boxscore,BOS,@,HOU,L,3,7,,66-60,4,11.5,Verlander,Houck,,2:53,N,33042,.81,--,,.262,.328,.761,10,8,1,4.37
13,131,127,"Wednesday, Aug 23",boxscore,BOS,@,HOU,W,7,5,10,67-60,4,11.5,Pivetta,Graveman,Winckowski,3:37,N,37144,.66,+,,.262,.328,.761,9,12,1,4.37
14,132,128,"Thursday, Aug 24",boxscore,BOS,@,HOU,W,17,1,,68-60,4,11.5,Bello,France,,3:11,D,35323,.88,++,,.265,.331,.768,25,10,0,4.34
15,133,129,"Friday, Aug 25",boxscore,BOS,,LAD,L,4,7,,68-61,4,12.5,Lynn,Pivetta,Phillips,2:59,N,35653,.81,-,,.266,.331,.769,14,10,0,4.36
16,134,130,"Saturday, Aug 26",boxscore,BOS,,LAD,W,8,5,,69-61,4,12.5,Bernardino,Urías,Schreiber,2:59,D,35986,.80,+,,.266,.331,.771,10,10,1,4.37
17,135,131,"Sunday, Aug 27",boxscore,BOS,,LAD,L,4,7,,69-62,4,12.5,Stone,Houck,Phillips,2:40,D,33954,.81,-,,.265,.331,.771,7,14,2,4.39
18,136,132,"Monday, Aug 28",boxscore,BOS,,HOU,L,5,13,,69-63,4,13.5,Graveman,Barraclough,Urquidy,3:21,N,33771,.88,--,,.266,.332,.772,10,18,3,4.45
19,137,133,"Tuesday, Aug 29",boxscore,BOS,,HOU,L,2,6,,69-64,4,14.5,France,Bello,,2:57,N,30267,.59,---,,.265,.331,.770,6,9,2,4.46
20,138,134,"Wednesday, Aug 30",boxscore,BOS,,HOU,L,4,7,,69-65,4,14.5,Valdez,Crawford,Pressly,3:06,D,31045,.44,----,,.265,.331,.769,7,12,0,4.48
21,140,135,"Friday, Sep 1",boxscore,BOS,@,KCR,L,2,13,,69-66,4,14.5,Lyles,Paxton,,2:40,N,15470,.28,-----,,.264,.330,.766,5,17,4,4.55
22,141,136,"Saturday, Sep 2",boxscore,BOS,@,KCR,W,9,5,,70-66,4,14.5,Houck,Marsh,Pivetta,2:56,N,20527,.23,+,,.264,.330,.768,13,11,1,4.55
23,142,137,"Sunday, Sep 3",boxscore,BOS,@,KCR,W,7,3,,71-66,4,14.5,Sale,Greinke,,3:07,D,15785,.33,++,,.264,.330,.768,8,8,0,4.54
24,143,138,"Monday, Sep 4",boxscore,BOS,@,TBR,W,7,3,,72-66,4,14.5,Bello,Devenski,,2:39,D,18302,.40,+++,,.264,.330,.768,7,5,0,4.53
25,144,139,"Tuesday, Sep 5",boxscore,BOS,@,TBR,L-wo,6,8,11,72-67,4,15.5,Ramírez,Jansen,,3:57,N,9119,.50,-,,.264,.330,.767,11,6,2,4.54
26,145,140,"Wednesday, Sep 6",boxscore,BOS,@,TBR,L,1,3,,72-68,4,16.5,Glasnow,Pivetta,Fairbanks,2:32,N,10100,.35,--,,.263,.329,.765,5,8,2,4.53
27,146,141,"Friday, Sep 8",boxscore,BOS,,BAL,L,2,11,,72-69,4,17.5,Bradish,Houck,,3:01,N,33852,.27,---,,.262,.328,.763,4,14,2,4.58
28,147,142,"Saturday, Sep 9",boxscore,BOS,,BAL,L,12,13,,72-70,4,18.5,Fujinami,Sale,,3:40,D,34615,.19,----,,.264,.329,.766,23,14,5,4.63
29,148,143,"Sunday, Sep 10",boxscore,BOS,,BAL,W,7,3,,73-70,4,17.5,Bello,Rodriguez,,2:51,D,31295,.11,+,,.264,.329,.766,8,7,0,4.62
0,119,115,"Wednesday, Aug 9",boxscore,CHC,@,NYM,L,3,4,,59-56,2,2.5,Hartwig,Wesneski,Bickford,3:06,N,37527,1.22,-,,.256,.334,.754,7,8,2,4.15
1,120,116,"Friday, Aug 11",boxscore,CHC,@,TOR,W,6,2,,60-56,2,2.5,Assad,Berríos,,2:46,N,41814,1.09,+,,.256,.333,.754,10,5,1,4.13
2,121,117,"Saturday, Aug 12",boxscore,CHC,@,TOR,W,5,4,,61-56,2,2.5,Merryweather,Hicks,Alzolay,2:46,D,42585,1.14,++,,.256,.333,.754,7,8,1,4.13
3,122,118,"Sunday, Aug 13",boxscore,CHC,@,TOR,L,4,11,,61-57,2,3.5,Ryu,Taillon,,2:56,D,41960,1.18,-,,.255,.332,.752,5,14,1,4.19
4,123,119,"Tuesday, Aug 15",boxscore,CHC,,CHW,L,3,5,,61-58,2,3.5,Ramsey,Merryweather,Santos,2:42,N,40389,1.10,--,,.255,.332,.751,5,10,1,4.20
5,124,120,"Wednesday, Aug 16",boxscore,CHC,,CHW,W-wo,4,3,,62-58,2,2.5,Smyly,Santos,,2:27,N,40869,1.07,+,,.254,.332,.751,6,6,1,4.18
6,125,121,"Friday, Aug 18",boxscore,CHC,,KCR,L,3,4,,62-59,3,3.0,Ragans,Taillon,Hernández,2:43,D,37936,1.08,-,,.255,.332,.751,10,7,1,4.16
7,126,122,"Saturday, Aug 19",boxscore,CHC,,KCR,W,6,4,,63-59,2,3.0,Steele,Singer,Alzolay,2:34,D,39525,1.01,+,,.255,.332,.752,9,10,0,4.16
8,127,123,"Sunday, Aug 20",boxscore,CHC,,KCR,W,4,3,,64-59,2,3.0,Hendricks,Lyles,Alzolay,2:02,D,36949,1.10,++,,.254,.331,.751,5,7,0,4.15
9,128,124,"Monday, Aug 21",boxscore,CHC,@,DET,W,7,6,,65-59,2,2.5,Palencia,Brieske,Leiter,2:52,N,20560,1.13,+++,,.254,.331,.751,9,11,2,4.17
10,129,125,"Tuesday, Aug 22",boxscore,CHC,@,DET,L,6,8,,65-60,2,3.5,Holton,Smyly,Lange,2:50,N,21211,1.12,-,,.254,.330,.751,8,9,2,4.20
11,130,126,"Wednesday, Aug 23",boxscore,CHC,@,DET,W,6,4,,66-60,2,3.5,Merryweather,Brieske,Alzolay,2:40,D,21965,1.06,+,,.254,.330,.750,9,5,1,4.20
12,131,127,"Thursday, Aug 24",boxscore,CHC,@,PIT,W,5,4,10,67-60,2,3.0,Palencia,Hatch,Alzolay,2:44,N,14651,1.14,++,,.254,.330,.749,10,6,1,4.18
13,132,128,"Friday, Aug 25",boxscore,CHC,@,PIT,L,1,2,,67-61,2,4.0,Keller,Hendricks,Bednar,2:12,N,24379,1.18,-,,.254,.329,.747,5,7,0,4.17
14,133,129,"Saturday, Aug 26",boxscore,CHC,@,PIT,W,10,6,,68-61,2,4.0,Wicks,Bido,Alzolay,3:08,N,34782,1.18,+,,.254,.330,.748,10,7,1,4.18
15,134,130,"Sunday, Aug 27",boxscore,CHC,@,PIT,W,10,1,,69-61,2,4.0,Assad,Falter,,2:40,D,19154,1.09,++,,.254,.330,.748,12,4,0,4.16
16,135,131,"Monday, Aug 28",boxscore,CHC,,MIL,L,2,6,,69-62,2,5.0,Miley,Taillon,,2:18,N,35097,1.23,-,,.253,.329,.747,5,10,2,4.14
17,136,132,"Tuesday, Aug 29",boxscore,CHC,,MIL,W,1,0,,70-62,2,4.0,Steele,Burnes,Alzolay,2:30,N,33294,1.23,+,,.253,.329,.746,8,7,0,4.11
18,137,133,"Wednesday, Aug 30",boxscore,CHC,,MIL,W,3,2,,71-62,2,3.0,Alzolay,Payamps,,2:31,D,31769,1.20,++,,.253,.328,.744,3,5,0,4.08
19,139,134,"Friday, Sep 1 (1)",boxscore,CHC,@,CIN,W,6,2,,72-62,2,3.5,Wicks,Ashcraft,Thompson,2:45,D,21480,1.32,+++,,.253,.329,.746,10,7,0,4.07
20,140,135,"Friday, Sep 1 (2)",boxscore,CHC,@,CIN,L-wo,2,3,,72-63,2,3.5,Díaz,Alzolay,,2:52,N,27465,1.21,-,,.252,.328,.745,5,8,1,4.06
21,141,136,"Saturday, Sep 2",boxscore,CHC,@,CIN,L-wo,1,2,,72-64,2,4.5,Moll,Leiter,,2:41,N,38246,1.34,--,,.252,.328,.743,5,9,0,4.05
22,142,137,"Sunday, Sep 3",boxscore,CHC,@,CIN,W,15,7,,73-64,2,3.5,Palencia,Law,,3:17,D,37029,1.49,+,,.253,.329,.747,18,11,3,4.07
23,143,138,"Monday, Sep 4",boxscore,CHC,,SFG,W,5,0,,74-64,2,2.5,Steele,Webb,,1:59,D,39452,1.28,++,,.253,.328,.746,6,2,0,4.04
24,144,139,"Tuesday, Sep 5",boxscore,CHC,,SFG,W,11,8,,75-64,2,2.5,Smyly,Jackson,,3:11,N,28684,1.18,+++,,.254,.329,.749,15,12,4,4.06
25,145,140,"Wednesday, Sep 6",boxscore,CHC,,SFG,W,8,2,,76-64,2,1.5,Wicks,Wood,,2:18,D,27443,1.05,++++,,.254,.330,.750,11,10,0,4.04
26,146,141,"Thursday, Sep 7",boxscore,CHC,,ARI,L,2,6,,76-65,2,2.0,Nelson,Assad,Sewald,2:34,N,28814,1.09,-,,.254,.329,.748,5,10,3,4.06
27,147,142,"Friday, Sep 8",boxscore,CHC,,ARI,L,0,1,,76-66,2,3.0,Gallen,Cuas,,2:16,D,31846,1.25,--,,.253,.328,.746,3,4,0,4.04
28,148,143,"Saturday, Sep 9",boxscore,CHC,,ARI,L,2,3,10,76-67,2,4.0,Ginkel,Palencia,Sewald,3:12,D,40391,1.50,---,,.253,.328,.744,8,8,0,4.02
29,149,144,"Sunday, Sep 10",boxscore,CHC,,ARI,W,5,2,,77-67,2,3.0,Hendricks,Mantiply,Merryweather,2:17,D,35431,1.55,+,,.253,.328,.746,9,9,0,4.01
0,117,113,"Tuesday, Aug 8",boxscore,NYM,,CHC,L,2,3,,51-62,4,21.0,Taillon,Smith,Alzolay,2:29,N,29640,.18,-,,.237,.316,.716,6,8,2,4.38
1,118,114,"Wednesday, Aug 9",boxscore,NYM,,CHC,W,4,3,,52-62,4,21.0,Hartwig,Wesneski,Bickford,3:06,N,37527,.15,+,,.237,.316,.716,8,7,2,4.37
2,119,115,"Friday, Aug 11",boxscore,NYM,,ATL,L,0,7,,52-63,4,21.5,Morton,Megill,,2:55,N,37339,.14,-,,.237,.317,.716,7,11,1,4.38
3,120,116,"Saturday, Aug 12 (1)",boxscore,NYM,,ATL,L,3,21,,52-64,4,23.5,Winans,Reyes,,3:12,D,39859,.10,--,,.236,.317,.715,6,22,6,4.53
4,121,117,"Saturday, Aug 12 (2)",boxscore,NYM,,ATL,L,0,6,,52-65,4,23.5,Strider,Quintana,,2:53,N,30254,.10,---,,.235,.316,.713,5,7,1,4.53
5,122,118,"Sunday, Aug 13",boxscore,NYM,,ATL,W,7,6,,53-65,4,22.5,Senga,Chirinos,Ottavino,3:03,N,30338,.05,+,,.236,.317,.713,10,7,2,4.55
6,123,119,"Monday, Aug 14",boxscore,NYM,,PIT,W,7,2,,54-65,4,22.5,Miller,Priester,,2:58,N,23151,.06,++,,.236,.317,.715,9,5,0,4.52
7,124,120,"Tuesday, Aug 15",boxscore,NYM,,PIT,L,4,7,,54-66,4,23.5,Selby,Butto,Bednar,3:12,N,35439,.09,-,,.236,.317,.715,7,9,1,4.55
8,125,121,"Wednesday, Aug 16",boxscore,NYM,,PIT,W,8,3,,55-66,4,23.5,Megill,Oviedo,,2:54,D,30049,.07,+,,.237,.318,.718,9,7,1,4.53
9,126,122,"Thursday, Aug 17",boxscore,NYM,@,STL,W,4,2,,56-66,4,23.0,Quintana,Wainwright,Gott,2:52,N,36155,.09,++,,.236,.318,.719,7,5,1,4.51
10,127,123,"Friday, Aug 18",boxscore,NYM,@,STL,W,7,1,,57-66,4,23.0,Lucchesi,Thompson,,2:43,N,42076,.12,+++,,.237,.318,.720,13,6,0,4.48
11,128,124,"Saturday, Aug 19",boxscore,NYM,@,STL,W,13,2,,58-66,4,23.0,Senga,Mikolas,,2:50,N,40303,.16,++++,,.238,.319,.723,13,5,1,4.46
12,129,125,"Sunday, Aug 20",boxscore,NYM,@,STL,L,3,7,,58-67,4,23.0,Hudson,Carrasco,,2:59,D,37470,.19,-,,.238,.318,.721,7,15,1,4.49
13,130,126,"Monday, Aug 21",boxscore,NYM,@,ATL,W,10,4,,59-67,4,22.0,Bickford,Winans,,3:02,N,33216,.16,+,,.239,.319,.724,14,9,2,4.48
14,131,127,"Tuesday, Aug 22",boxscore,NYM,@,ATL,L,2,3,,59-68,4,23.0,Elder,Megill,Iglesias,2:52,N,36841,.19,-,,.238,.319,.723,5,9,2,4.47
15,132,128,"Wednesday, Aug 23",boxscore,NYM,@,ATL,L,0,7,,59-69,4,24.0,Morton,Quintana,,2:35,N,35674,.12,--,,.238,.318,.720,3,12,1,4.50
16,133,129,"Friday, Aug 25",boxscore,NYM,,LAA,L,1,3,,59-70,5,25.0,Sandoval,Senga,Estévez,3:06,N,38271,.08,---,,.237,.317,.719,4,6,0,4.49
17,134,130,"Saturday, Aug 26",boxscore,NYM,,LAA,L,3,5,,59-71,5,26.0,Loup,Carrasco,Estévez,2:57,N,35890,.05,----,,.237,.317,.719,7,9,1,4.49
18,135,131,"Sunday, Aug 27",boxscore,NYM,,LAA,W-wo,3,2,,60-71,5,25.0,Ottavino,López,,2:30,D,38341,.04,+,,.237,.318,.718,9,4,1,4.47
19,136,132,"Monday, Aug 28",boxscore,NYM,,TEX,L,3,4,,60-72,5,26.0,Pérez,Gott,Leclerc,2:42,N,21696,.03,-,,.236,.317,.717,4,10,0,4.47
20,137,133,"Tuesday, Aug 29",boxscore,NYM,,TEX,L,1,2,,60-73,5,27.0,Stratton,Smith,Chapman,2:25,N,29353,.02,--,,.236,.316,.716,7,6,1,4.45
21,138,134,"Wednesday, Aug 30",boxscore,NYM,,TEX,W-wo,6,5,10,61-73,5,27.0,Brigham,Chapman,,3:17,N,23849,.02,+,,.237,.317,.718,11,7,1,4.45
22,140,135,"Friday, Sep 1",boxscore,NYM,,SEA,W,2,1,,62-73,4,27.5,Bickford,Muñoz,Smith,2:38,N,33340,.02,++,,.237,.317,.718,9,7,1,4.42
23,141,136,"Saturday, Sep 2",boxscore,NYM,,SEA,L,7,8,,62-74,4,28.5,Topa,Ottavino,,3:10,N,31480,.03,-,,.238,.318,.721,13,10,3,4.44
24,142,137,"Sunday, Sep 3",boxscore,NYM,,SEA,W,6,3,,63-74,4,27.5,Megill,Kirby,Ottavino,2:50,D,27764,.02,+,,.238,.318,.723,10,6,2,4.43
25,143,138,"Tuesday, Sep 5",boxscore,NYM,@,WSN,W,11,5,,64-74,4,26.5,Quintana,Corbin,,2:34,N,22897,.02,++,,.239,.318,.726,11,7,0,4.44
26,144,139,"Wednesday, Sep 6",boxscore,NYM,@,WSN,L-wo,2,3,,64-75,4,26.5,Finnegan,Bickford,,2:35,N,24297,.03,-,,.239,.318,.726,8,9,0,4.43
27,145,140,"Friday, Sep 8",boxscore,NYM,@,MIN,L,2,5,,64-76,4,28.0,Thielbar,Reid-Foley,Duran,2:34,N,26154,.02,--,,.238,.318,.724,4,8,1,4.44
28,146,141,"Saturday, Sep 9",boxscore,NYM,@,MIN,L,4,8,,64-77,4,28.0,Maeda,Peterson,,2:38,D,30673,.01,---,,.238,.317,.724,7,13,1,4.46
29,147,142,"Sunday, Sep 10",boxscore,NYM,@,MIN,W,2,0,,65-77,4,28.0,Raley,Jax,Ottavino,2:46,D,22890,.00,+,,.237,.317,.722,4,4,0,4.43
0,119,115,"Tuesday, Aug 8",boxscore,KCR,@,BOS,W,9,3,,37-78,5,23.0,Singer,Crawford,,2:47,N,30997,.00,+,,.239,.298,.686,15,6,1,5.19
1,120,116,"Wednesday, Aug 9",boxscore,KCR,@,BOS,L,3,4,,37-79,5,23.0,Pivetta,Lyles,Jansen,2:24,N,35495,.00,-,,.239,.298,.687,7,7,1,5.18
2,121,117,"Thursday, Aug 10",boxscore,KCR,@,BOS,L,0,2,,37-80,5,23.0,Paxton,Marsh,Jansen,2:44,N,31952,.00,--,,.239,.297,.686,7,8,0,5.16
3,122,118,"Friday, Aug 11",boxscore,KCR,,STL,W,12,8,,38-80,5,22.0,Zerpa,Wainwright,,2:59,N,26271,.00,+,,.240,.299,.691,16,11,2,5.18
4,123,119,"Saturday, Aug 12",boxscore,KCR,,STL,L,4,5,,38-81,5,23.0,Matz,Ragans,Romero,2:41,N,37016,.00,-,,.241,.299,.691,11,8,2,5.17
5,124,120,"Monday, Aug 14",boxscore,KCR,,SEA,W-wo,7,6,,39-81,5,23.0,Wittgren,Brash,,3:04,N,11878,.00,+,,.242,.300,.694,14,7,0,5.17
6,125,121,"Tuesday, Aug 15",boxscore,KCR,,SEA,L,8,10,10,39-82,5,24.0,Muñoz,Davidson,Saucedo,3:24,N,12759,.00,-,,.244,.301,.695,15,14,4,5.19
7,126,122,"Wednesday, Aug 16",boxscore,KCR,,SEA,L,5,6,,39-83,5,24.0,Castillo,Coleman,Brash,2:49,N,11091,.00,--,,.244,.301,.696,10,12,1,5.19
8,127,123,"Thursday, Aug 17",boxscore,KCR,,SEA,L,4,6,,39-84,5,24.5,Campbell,Hernández,Brash,2:39,D,10875,.00,---,,.244,.301,.697,9,11,2,5.20
9,128,124,"Friday, Aug 18",boxscore,KCR,@,CHC,W,4,3,,40-84,5,24.5,Ragans,Taillon,Hernández,2:43,D,37936,.00,+,,.244,.300,.696,7,10,0,5.18
10,129,125,"Saturday, Aug 19",boxscore,KCR,@,CHC,L,4,6,,40-85,5,24.5,Steele,Singer,Alzolay,2:34,D,39525,.00,-,,.244,.301,.696,10,9,2,5.17
11,130,126,"Sunday, Aug 20",boxscore,KCR,@,CHC,L,3,4,,40-86,5,25.5,Hendricks,Lyles,Alzolay,2:02,D,36949,.00,--,,.244,.300,.694,7,5,2,5.17
12,131,127,"Monday, Aug 21",boxscore,KCR,@,OAK,L-wo,4,6,,40-87,5,26.0,May,Coleman,,2:41,N,3095,.00,---,,.244,.300,.694,6,10,4,5.18
13,132,128,"Tuesday, Aug 22",boxscore,KCR,@,OAK,L,4,5,,40-88,5,26.0,Harris,Zerpa,May,2:37,N,4021,.00,----,,.243,.299,.692,6,7,1,5.18
14,133,129,"Wednesday, Aug 23",boxscore,KCR,@,OAK,W,4,0,,41-88,5,25.0,Ragans,Martinez,Hernández,2:43,D,5075,.00,+,,.243,.300,.693,5,2,0,5.14
15,134,130,"Friday, Aug 25",boxscore,KCR,@,SEA,L,5,7,,41-89,5,26.5,Campbell,Singer,Muñoz,3:10,N,45175,.00,-,,.243,.300,.694,10,16,1,5.16
16,135,131,"Saturday, Aug 26",boxscore,KCR,@,SEA,L,2,15,,41-90,5,26.5,Gilbert,Lyles,,2:28,D,41744,.00,--,,.242,.299,.693,5,13,7,5.24
17,136,132,"Sunday, Aug 27",boxscore,KCR,@,SEA,L,2,3,,41-91,5,27.5,Castillo,Marsh,Muñoz,2:17,D,38829,.00,---,,.242,.299,.691,5,6,2,5.23
18,137,133,"Monday, Aug 28",boxscore,KCR,,PIT,L,0,5,,41-92,5,28.5,Oviedo,Greinke,,2:16,N,11610,.00,----,,.241,.298,.688,2,12,0,5.23
19,138,134,"Tuesday, Aug 29",boxscore,KCR,,PIT,L,3,6,,41-93,5,28.5,Ortiz,Hernández,,2:40,N,11233,.00,-----,,.240,.297,.686,6,9,2,5.23
20,139,135,"Wednesday, Aug 30",boxscore,KCR,,PIT,L,1,4,,41-94,5,28.5,Jackson,Zerpa,Bednar,2:25,N,10592,.00,------,,.240,.297,.685,4,6,2,5.23
21,141,136,"Friday, Sep 1",boxscore,KCR,,BOS,W,13,2,,42-94,5,28.5,Lyles,Paxton,,2:40,N,15470,.00,+,,.241,.298,.691,17,5,1,5.20
22,142,137,"Saturday, Sep 2",boxscore,KCR,,BOS,L,5,9,,42-95,5,29.5,Houck,Marsh,Pivetta,2:56,N,20527,.00,-,,.242,.299,.692,11,13,1,5.23
23,143,138,"Sunday, Sep 3",boxscore,KCR,,BOS,L,3,7,,42-96,5,29.5,Sale,Greinke,,3:07,D,15785,.00,--,,.242,.299,.691,8,8,2,5.23
24,144,139,"Monday, Sep 4",boxscore,KCR,,CHW,W,12,1,,43-96,5,29.5,Ragans,Scholtens,,2:39,D,10646,.00,+,,.243,.300,.695,16,3,0,5.19
25,145,140,"Tuesday, Sep 5",boxscore,KCR,,CHW,W-wo,7,6,,44-96,5,29.5,Kowar,Santos,,2:30,N,10395,.00,++,,.243,.300,.697,10,13,3,5.19
26,146,141,"Wednesday, Sep 6",boxscore,KCR,,CHW,L,4,6,,44-97,5,29.5,Toussaint,Lyles,Shaw,2:37,N,11046,.00,-,,.243,.300,.697,4,14,3,5.20
27,147,142,"Friday, Sep 8",boxscore,KCR,@,TOR,L,4,5,,44-98,5,30.5,Green,Hernández,Romano,3:10,N,26493,.00,--,,.243,.301,.698,9,9,0,5.20
28,148,143,"Saturday, Sep 9",boxscore,KCR,@,TOR,L,1,5,,44-99,5,31.5,Gausman,Greinke,,2:20,D,41443,.00,---,,.242,.300,.695,2,8,2,5.21
29,149,144,"Sunday, Sep 10",boxscore,KCR,@,TOR,L,2,5,,44-100,5,31.5,Berríos,Clarke,Romano,2:47,D,35275,.00,----,,.242,.300,.695,8,6,1,5.21
0,118,114,"Monday, Aug 7",boxscore,MIN,@,DET,W,9,3,,60-54,1,up 5.5,López,Wentz,,2:38,N,13779,.96,+++++,,.239,.316,.734,12,8,1,3.83
1,119,115,"Tuesday, Aug 8",boxscore,MIN,@,DET,L,0,6,,60-55,1,up 4.5,Rodriguez,Gray,,2:25,N,16588,.87,-,,.238,.316,.732,6,11,1,3.84
2,120,116,"Wednesday, Aug 9",boxscore,MIN,@,DET,L,5,9,,60-56,1,up 4.5,Holton,Ober,Cisnero,2:55,N,16570,.89,--,,.238,.316,.733,7,17,2,3.87
3,121,117,"Thursday, Aug 10",boxscore,MIN,@,DET,L,0,3,,60-57,1,up 3.5,Olson,Maeda,Brieske,2:21,D,18709,.93,---,,.237,.315,.729,2,8,1,3.87
4,122,118,"Friday, Aug 11",boxscore,MIN,@,PHI,L,2,13,,60-58,1,up 3.5,Sánchez,Keuchel,,2:46,N,33071,.85,----,,.237,.315,.729,7,15,3,3.95
5,123,119,"Saturday, Aug 12",boxscore,MIN,@,PHI,W,8,1,,61-58,1,up 4.5,López,Walker,,3:00,N,40117,.82,+,,.237,.316,.732,11,9,0,3.93
6,124,120,"Sunday, Aug 13",boxscore,MIN,@,PHI,W,3,0,,62-58,1,up 4.5,Gray,Suárez,Duran,2:40,D,40111,.77,++,,.237,.316,.732,10,5,0,3.89
7,125,121,"Tuesday, Aug 15",boxscore,MIN,,DET,W,5,3,,63-58,1,up 4.5,Floro,Cisnero,Duran,2:36,N,30150,.91,+++,,.237,.316,.732,7,7,2,3.89
8,126,122,"Wednesday, Aug 16",boxscore,MIN,,DET,L,7,8,,63-59,1,up 4.5,Holton,Jax,,3:11,D,26716,.83,-,,.239,.317,.734,13,12,4,3.92
9,127,123,"Friday, Aug 18",boxscore,MIN,,PIT,W,5,1,,64-59,1,up 5.0,López,Jackson,,2:50,N,30687,.77,+,,.239,.318,.736,10,9,0,3.90
10,128,124,"Saturday, Aug 19",boxscore,MIN,,PIT,L,4,7,,64-60,1,up 5.0,Keller,Gray,Bednar,3:05,N,23822,.75,-,,.240,.318,.736,11,8,1,3.92
11,129,125,"Sunday, Aug 20",boxscore,MIN,,PIT,W,2,0,,65-60,1,up 6.0,Keuchel,Bido,Duran,2:22,D,25987,.74,+,,.239,.318,.734,5,2,0,3.89
12,130,126,"Tuesday, Aug 22",boxscore,MIN,@,MIL,L,3,7,,65-61,1,up 5.0,Wilson,Floro,,2:33,N,38688,.67,-,,.239,.317,.733,7,8,1,3.92
13,131,127,"Wednesday, Aug 23",boxscore,MIN,@,MIL,L-wo,7,8,10,65-62,1,up 5.0,Peguero,Duran,,3:30,D,38164,.72,--,,.239,.318,.735,10,11,3,3.93
14,132,128,"Thursday, Aug 24",boxscore,MIN,,TEX,W,7,5,,66-62,1,up 6.0,Winder,Sborz,Jax,2:33,N,23333,.78,+,,.240,.318,.739,11,10,3,3.94
15,133,129,"Friday, Aug 25",boxscore,MIN,,TEX,W,12,2,,67-62,1,up 6.0,Gray,Dunning,,2:25,N,25144,.71,++,,.241,.320,.743,12,8,1,3.92
16,134,130,"Saturday, Aug 26",boxscore,MIN,,TEX,L,2,6,,67-63,1,up 6.0,Burke,Jax,,2:42,N,25843,.75,-,,.240,.319,.741,5,9,2,3.93
17,135,131,"Sunday, Aug 27",boxscore,MIN,,TEX,W-wo,7,6,13,68-63,1,up 6.0,Floro,Hernández,,4:10,D,24431,.64,+,,.240,.319,.740,8,10,2,3.93
18,136,132,"Monday, Aug 28",boxscore,MIN,,CLE,W,10,6,,69-63,1,up 7.0,Funderburk,Curry,Winder,2:36,N,20323,.95,++,,.241,.320,.743,12,7,1,3.94
19,137,133,"Tuesday, Aug 29",boxscore,MIN,,CLE,L,2,4,,69-64,1,up 6.0,Gaddis,López,Clase,2:46,N,23433,.72,-,,.240,.320,.742,7,11,1,3.94
20,138,134,"Wednesday, Aug 30",boxscore,MIN,,CLE,L,2,5,10,69-65,1,up 5.0,Stephan,Pagán,Clase,3:10,D,20169,.99,--,,.239,.319,.740,4,7,1,3.93
21,140,135,"Friday, Sep 1",boxscore,MIN,@,TEX,W,5,1,,70-65,1,up 5.0,Ryan,Burke,,2:18,N,26940,.67,+,,.239,.319,.740,7,3,1,3.91
